Domain,Superphylum,Phylum,Class,Order,Family,Genus,Last,Size.min,Size.max,Cover,Shape,Spicule,Symmetry,Polarity,Colony,Motility,Chloroplast,Plast.origin,Ingestion.mode,Symbiontic,X,Resting.stage,Validation,Validation.I.O,Suspected.trophism,Source.1,Source.2,Source.3,Source.4,IN.OUT
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycotina_X,Ceuthospora,Ceuthospora,10,14,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,Champignon …,NA,1,OK,Saprotroph,http://www.ascofrance.com/forum/56680/ceuthospora-cf-mahoniae,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycotina_X,Dictyocatenulata,Dictyocatenulata,7,14,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Diederich, P. (s. d.). Cheiromycina ananas is a synonym of Dictyocatenulata alba, a widespread, lichenized, synnematous hyphomycete herewith reported as new for Europe, 11.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycotina_X,NA,Pezizomycotina,NA,NA,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,NA,1,OK,Saprotroph,"Adl, S. M., Simpson, A. G. B., Lane, C. E., Lukes, J., Bass, D., Bowser, S. S., Brown, M. W., Burki, F., Dunthorn, M., Hampl, V., Heiss, A., Hoppenrath, M., Lara, E., Gall, L. Le, Lynn, D. H., McManus, H., Mitchell, E. A. D., Mozley-Stanridge, S. E., Parfrey, L. W., Pawlowski, J., Rueckert, S., Shadwick, L., Schoch, C. L., Smirnov, A. and Spiegel, F. W.: The revised classification of eukaryotes, J. Eukaryot. Microbiol., 59(5), 429_493, doi:10.1111/j.1550-7408.2012.00644.x, 2012.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Acremonium,Acremonium,1,8,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,Parasite opportuniste,1,1,OK,Saprotroph,https://inspq.qc.ca/moisissures/fiches/acremonium-spp,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Chaetomium,Chaetomium,7,11,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,Parasite opportuniste,1,1,OK,Saprotroph,https://inspq.qc.ca/moisissures/fiches/chaetomium-spp,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Chaetosphaeria,Chaetosphaeria,4,17,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Réblová, Martina & Seifert, Keith. (2008). A new species of Chaetosphaeria with Menispora ciliata and phialophora-like anamorphs. Fungal Diversity. 29. 101-107.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Discosia,Discosia,3,17,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,https://doi.org/10.1016/S0953-7562(96)80155-9,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Fusarium,Fusarium,17.5,27.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Parasite,Parasite opportuniste,1,1,OK,Parasite,https://inspq.qc.ca/moisissures/fiches/fusarium-spp,https://doi.org/10.1080/00275514.2019.1573047,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Gibberella,Gibberella,7,50,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Parasite opportuniste et maladie de champignon,1,1,OK,Saprotroph,https://doi.org/10.1146/annurev.phyto.41.011703.115501,https://doi.org/10.1016/B978-0-12-378612-8.00192-X,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Lecanicillium,Lecanicillium,3,10,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Parasite d’helminthe parasite de plante,1,1,OK,Saprotroph,https://doi.org/10.1016/j.jip.2015.01.002,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Lecythophora,Lecythophora,3,7,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,https://doi.org/10.3852/12-137,"Damm, U., P.H. Fourie & P.W. Crous. 2010. Coniochaeta (Lecythophora), Collophora gen. nov. and Phaeomoniella species associated with wood necroses of Prunus trees. Persoonia 24: 60–80.",,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Melanospora,Melanospora,2,12,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Biotrophic,Parasite,NA,1,1,OK,Parasite,https://dx.doi.org/10.3897%2Fmycokeys.44.29742,https://doi.org/10.1080/00275514.1978.12020230,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Microascus,Microascus,2,5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,https://dx.doi.org/10.3767%2F003158516X688027,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,NA,Sordariomycetes,NA,NA,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Ophiocordyceps,Ophiocordyceps,3.5,4.2,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Osmotrophic,Parasite,NA,1,1,OK,Parasite,"Evans, H. C., Elliot, S. L. and Hughes, D. P.: Hidden diversity behind the zombie-ant fungus ophiocordyceps unilateralis: Four new species described from carpenter ants in Minas Gerais, Brazil, PLoS One, 6(3), 1_9, doi:10.1371/journal.pone.0017024, 2011.",http://dx.doi.org/10.1016/j.rmb.2017.10.013,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Ophiognomonia,Ophiognomonia,9,17,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Maladie du noyer,1,1,OK,Saprotroph,https://doi.org/10.2307/3759076,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Ophiostoma,Ophiostoma,3.5,4.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Maladie plante,1,1,OK,Saprotroph,https://doi.org/10.3767/003158509x468038,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Plectosphaerella,Plectosphaerella,3.5,5.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Parasite,Parasite de crustacée et maladie plante,1,1,OK,Parasite,https://dx.doi.org/10.3897%2Fmycokeys.57.36628,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Purpureocillium,Purpureocillium,2.5,3,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Maladie plante,1,1,OK,Saprotroph,https://www.adelaide.edu.au/mycology/fungal-descriptions-and-antifungal-susceptibility/hyphomycetes-conidial-moulds/purpureocillium,https://dx.doi.org/10.7717%2Fpeerj.9005,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sarocladium,Sarocladium,3,7,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Maladie plante,1,1,OK,Saprotroph,http://dx.doi.org/10.22043/mi.2017.48716.1077,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Simplicillium,Simplicillium,2,4.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,"Mixte (Parasite, Saprotroph, symbiotique)",1,1,OK,Saprotroph,http://dx.doi.org/10.3897/mycokeys.60.38040,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Sordaria,Sordaria,10,28,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,Coprophilous,1,1,OK,Saprotroph,http://dx.doi.org/10.1007/978-3-642-00286-1_2,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Thozetella,Thozetella,1.7,2.8,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Saprobic on a Fabaceae seed pods,1,1,OK,Saprotroph,http://dx.doi.org/10.5943/mycosphere/7/9/5,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Trichoderma,Trichoderma,1,5.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Biotrophic,Parasite,Mycoparasite,1,1,OK,Parasite,http://dx.doi.org/10.1139/cjm-2018-0224,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Candida,Candida,2.5,12,Organic,Round,0,Spherical,Isopolar,Filamentous,Attached,0,None,Osmotrophic,Parasite,NA,1,1,OK,Parasite,"Suh, S.-O. and Blackwell, M.: Four new yeasts in the Candida mesenterica clade associated with basidiocarp-feeding beetles., Mycologia, 97(1), 167_77, doi:10.3852/mycologia.97.1.167, 2005.","Suh, S. O., Nguyen, N. H. and Blackwell, M.: Yeasts isolated from plant-associated beetles and other insects: Seven novel Candida species near Candida albicans, FEMS Yeast Res., 8(1), 88_102, doi:10.1111/j.1567-1364.2007.00320.x, 2008.",,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Debaryomyces,Debaryomyces,2.5,12,Organic,Round,0,Spherical,Isopolar,None,Attached,0,None,Osmotrophic,No,NA,1,1,OK,Heterotroph,https://doi.org/10.1002/yea.1374,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Galactomyces,Galactomyces,5,10,Organic,Round,0,Spherical,Isopolar,Filamentous,Attached,0,None,Osmotrophic,MutualistNonPhotosynthetic,NA,1,1,OK,Heterotroph,"De Hoog, G. S. and Smith, M. T.: Galactomyces Redhead & Malloch (1977), in The Yeasts, vol. 2, pp. 413_420, Elsevier B.V., 2011.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Hanseniaspora,Hanseniaspora,3,18,Organic,Round,0,Spherical,Isopolar,Filamentous,Attached,0,None,Osmotrophic,MutualistNonPhotosynthetic,Utilisé en oenologie,1,1,OK,Heterotroph,https://doi.org/10.1016/B978-0-444-52149-1.00032-X,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Pichia,Pichia,4.5,320,Organic,Round,0,Spherical,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Yarrow, D.: Pichia onychis sp.n., Antonie Van Leeuwenhoek, 31, 465_467, 1965.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Saccharomycetales,Saccharomyces,Saccharomyces,2.5,11,Organic,Round,0,Spherical,Isopolar,None,Attached,0,None,Osmotrophic,No,NA,1,1,OK,Heterotroph,"James, S., Cai, J., Roberts, I. and Collins, M.: A phylogenetic analysis of the genus Saccharomyces based on 18S rDNA gene sequences: description of Saccharomyces kunashirensis sp. nov. and em Saccharomyces martinae sp. nov., Int. J. Syst. Bacteriol., 47, 453_460, 1997.","Vaughan-Martini, A.: Saccharomyces barnetti and Saccharomyces spencerorum: two new species of Saccharomyces sensu lato (van der Walt), Antonie Van Leeuwenhoek, 68(2), 111_118, doi:10.1007/BF00873098, 1995.","Wang, S. A. and Bai, F. Y.: Saccharomyces arboricolus sp. nov., a yeast species from tree bark, Int. J. Syst. Evol. Microbiol., 58(2), 510_514, doi:10.1099/ijs.0.65331-0, 2008.","Wyder, M. T., Meile, L. and Teuber, M.: Description of Saccharomyces turicensis sp. nov., a new species from kefyr., Syst. Appl. Microbiol., 22(3), 420_5, doi:10.1016/S0723-2020(99)80051-4, 1999.",Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Stephanoascales,Zygoascus,Zygoascus,2,10,Organic,Round,0,Spherical,Isopolar,Filamentous,Attached,0,None,Osmotrophic,No,NA,1,1,OK,Heterotroph,https://doi.org/10.1007/bf00402684,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Taphrinomycotina,Taphrinomycetes,NA,Taphrinomycetes,NA,NA,Organic,Round,0,Spherical,Isopolar,NA,Attached,0,None,Osmotrophic,NA,NA,NA,1,OK,NA,https://doi.org/10.1016/B978-0-444-52149-1.00073-2,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Taphrinomycotina,Taphrinomycetes,Protomyces,Protomyces,2,10,Organic,Round,0,Spherical,Isopolar,None,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,https://doi.org/10.1016/B978-0-444-52149-1.00060-4,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Taphrinomycotina,Taphrinomycetes,Taphrina,Taphrina,4,6.5,Organic,Round,0,Spherical,Isopolar,None,Attached,0,None,Osmotrophic,Endophyte,NA,1,1,OK,Saprotroph,https://doi.org/10.1016/B978-0-444-52149-1.00073-2,,,,Yes
Eukaryota,Opisthokonta,Fungi,Ascomycota,Taphrinomycotina,Taphrinomycetes,Taphrinomycetes_X,Taphrinomycetes,NA,NA,Organic,Round,0,Spherical,Isopolar,NA,Attached,0,None,Osmotrophic,NA,NA,NA,1,OK,NA,https://doi.org/10.1016/B978-0-444-52149-1.00073-2,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricus,Agaricus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Auricularia,Auricularia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Baeospora,Baeospora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Boletellus,Boletellus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Ceratobasidium,Ceratobasidium,7.5,9.3,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Uchida, J. Y., Aragaki, M. and Yahata, P. S.: Basidiospore Formation by Ceratobasidium sp. on Agar, Mycologia, 78(4), 587_592, 1986.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Clitocybula,Clitocybula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Coprinopsis,Coprinopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Coriolopsis,Coriolopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Cortinarius,Cortinarius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Cystofilobasidium,Cystofilobasidium,2,25,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,http://dx.doi.org/10.1099/ijs.0.004390-0,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Ganoderma,Ganoderma,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Geastrum,Geastrum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Guehomyces,Guehomyces,3.5,21,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,https://doi.org/10.1016/B978-0-444-52149-1.00143-9,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hymenopellis,Hymenopellis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Hyphodontia,Hyphodontia,5,6,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,Champignon …,1,1,OK,Saprotroph,"Greslebin, A. and Rajchenberg, M.: The genus Hyphodontia in the Patagonian Andes forests of Argentina, America (NY)., 92(6), 1155_1165, 2011.",,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Itersonilia,Itersonilia,8,22,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Parasite,Parasite de plante,1,1,OK,Parasite,https://doi.org/10.1094/PHP-2006-1018-02-RS,http://dx.doi.org/10.5197/j.2044-0588.2014.029.006,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Lentinellus,Lentinellus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Lentinula,Lentinula,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Minimedusa,Minimedusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lichen,NA,1,OK,NA,http://dx.doi.org/10.1007/s11557-007-0523-3,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Mrakia,Mrakia,5,10,Organic,Round,0,Bilateral,Isopolar,None,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,https://doi.org/10.1016/j.myc.2017.08.006,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Mrakiella,Mrakiella,3,8,Organic,Round,0,Bilateral,Isopolar,None,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,http://dx.doi.org/10.1099/ijs.0.2008/000836-0,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Mycena,Mycena,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,NA,Agaricomycetes,NA,NA,Organic,NA,0,NA,NA,NA,Attached,0,None,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Perenniporia,Perenniporia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallus,Phallus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phanerochaete,Phanerochaete,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Piriformospora,Piriformospora,16,45,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,"Danesh, Younes Rezaee. “The Piriformospora indica, magic fungus and its role on sustainable agriculture.” International Journal of Agricultural Technology 11 (2015): 517-523.",https://doi.org/10.1007/978-3-642-30826-0_13,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Plicaturopsis,Plicaturopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Ramariopsis,Ramariopsis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Repetobasidium,Repetobasidium,7.5,20,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,"Melo, Ireneia & Dueñas, Margarita & Telleria, M.. (2008). Repetobasidium azoricum (Basidiomycotina, Sistotremaceae), a new species from Azores Islands.. Synopsis Fungorum. 25. 6-10.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Rhizoctonia,Rhizoctonia,NA,NA,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,Maladie plante,0,1,OK,Saprotroph,"Yadav, Manoj & Patil, Mahantesh & Naik, Manjunath & Sunkad, Gururaj & Nagaraj, B. & Devanna, Pramesh & Patil, Naveenkumar. (2019). Morphological, genetic and virulence diversity of Rhizoctonia solani isolates from different rice growing regions of Southern India. Research journal of biotechnology. 14. 16-24.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Schizophyllum,Schizophyllum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Sclerotium,Sclerotium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Sistotrema,Sistotrema,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Suillus,Suillus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Trechispora,Trechispora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Trichaptum,Trichaptum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Dacrymycetes,Dacrymyces,Dacrymyces,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Champignon …,NA,1,OK,NA,NA,,,,No
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,NA,NA,Agaricomycotina,NA,NA,Organic,NA,0,NA,NA,NA,Attached,0,None,NA,NA,NA,NA,1,OK,NA,NA,,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Bullera,Bullera,4,6,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Hamamoto, M. and Nakase, T.: Ballistosporous yeasts found on the surface of plant materials collected in New Zealand. The genera Bensingtonia and Bullera with descriptions of five new species., Antonie Van Leeuwenhoek, 69(3), 279_91, doi:10.1007/bf00399617, 1996.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Cryptococcus,Cryptococcus,3.5,7.3,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,No,NA,1,1,OK,Saprotroph,"Fell, J. W. and Phaff, H. J.: Three new yeasts- Cryptococcus dimnennae, Cryptococcus kutzingii and Cryptococcus lactativorus spp.n., Antonie Van Leeuwenhoek, 33, 464_472, 1967.",,,,Yes
Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Dioszegia,Dioszegia,3,12.5,Organic,Elongated,0,Bilateral,Isopolar,Filamentous,Attached,0,None,Saprotrophic,Endophyte,NA,1,1,OK,Saprotroph,"Buhagiar, R. W. M., Yarrow, D. and Barnett, J. a.: Bullera crocea and Bullera armeniaca, Two New Yeasts from Fruit and Vegetables, Microbiology, 129(10), 3149_3155, doi:10.1099/00221287-129-10-3149, 1983.","In_cio, J., Portugal, L., Spencer-Martins, I. and Fonseca, Ќ.: Phylloplane yeasts from Portugal: Seven novel anamorphic species in the Tremellales lineage of the Hymenomycetes (Basidiomycota) producing orange-coloured colonies, FEMS Yeast Res., 5(12), 1167_1183, doi:10.1016/j.femsyr.2005.05.007, 2005.",,,Yes
